id,year,assets,debt,earnings,cashflow,sales,mv,ad,rd,fv,mkt,sector
2,1991,34.15,12.901,6.133,-4.76,40.661,93.641594,.84799999,1.942,2.556972,13.551,1
2,1992,100.19,73.684,5.239,5.642,54.998,63.70023,.88,2.4690001,1.1251545,20.593,1
2,1993,89.988,73.488,13.044,7.724,69.56,49.590862,1.168,4.7909999,1.165176,26.938999,1
2,1994,89.77800000000001,72.782,13.605,6.72,68.09699999999999,53.476501,1.503,4.783,1.1903083,24.464001,1
3,1990,6.13,1.79,.796,.805,7.388,1.7528158,.0089999996,.206,.5363484,1.6109999,1
3,1991,5.644,1.366,-.018,-.051,5.123,15.977571,.013,.23,3.0344739,1.323,1
4,1991,42.136,3.065,8.478,8.574999999999999,48.705,41.047493,.48800001,5.2690001,.38445729,6.7709999,1
4,1992,43.326,4.269,3.658,2.876,39.709,28.097992,.54900002,5.9679999,.28807166,7.0479999,1
4,1993,49.047,4.058,4.308,-1.993,60.791,44.395496,.76200002,6.1069999,.57713002,12.212,1
4,1994,51.232,3.419,4.729,.8120000000000001,65.07299999999999,40.741745,.935,7.5050001,.44233575,13.165,1
5,2005,305.924,0,64.286,52.644,457.112,528.06079,1.617,.574,1.3948883,112.607,1
5,2006,340.808,0,70.51300000000001,54.965,514.831,574.3548,1.589,.55800003,1.3532541,124.015,1
5,2007,380.288,.474,73.62,57.843,568.901,651.20361,4.0840001,.52899998,1.4486774,134.71899,1
5,2008,408.408,.381,70.217,54.897,629.359,635.74469,1.666,.57099998,1.2857723,141.334,1
5,2009,439.827,.285,94.10899999999999,80.633,653.047,800.13794,2.267,.76099998,1.4937485,138.87801,1
5,2010,483.994,.619,106.531,68.008,696.703,775.32764,2.7509999,.866,1.2944306,146.817,1
5,2011,550.816,.523,106.986,80.456,744.071,899.83234,1.919,.94099998,1.3005311,149.785,1
5,2012,603.044,.347,116.023,89.425,830.796,1076.6573,2.5710001,.50099999,1.4102477,161.742,1
5,2013,645.6609999999999,.136,130.352,86.548,867.683,1507.6074,3.069,.47799999,2.0541203,163.15601,1
5,2014,704.773,.374,144.413,106.542,919.451,1746.1102,3.487,.49900001,2.2231772,175.77,1
5,2015,742.9349999999999,1.196,148.614,105.273,976.256,2122.7141,4.29,.50599998,2.5496755,185.20599,1
5,2016,790.487,1.235,152.424,121.225,992.7809999999999,2223.7322,4.8699999,.52499998,2.4948597,186.26199,1
5,2017,867.228,.904,158.358,125.349,1084.224,2450.4519,5.677,.67400002,2.5236361,206.565,1
5,2018,932.013,.753,157.224,123.367,1138.265,2829.791,5.1760001,.62300003,2.7528007,219.71201,1
5,2019,1019.339,.718,165.501,147.499,1186.487,3627.8401,5.9380002,.64499998,3.1819003,226.862,1
6,1999,12.465,1.387,.6830000000000001,-1.078,21.478,26.208,.398,0,1.9441637,3.207,3
6,2000,13.413,.949,1.104,2.731,25.521,42.331501,.43900001,0,3.0735481,5.0279999,3
6,2001,11.4,.764,.437,-.29,21.117,16.704201,.588,0,1.3596667,3.997,3
6,2002,10.545,3.067,.743,.331,22.02,5.301127,.54100001,0,.31399971,4.105,3
6,2003,11.072,2.72,1.302,.752,26.209,11.54555,.58999997,0,.78536397,3.9230001,3
6,2004,10.282,2.749,1.2,-.442,28.642,13.85466,.634,0,1.0085256,4.0650001,3
6,2005,11.83,3.315,1.173,.273,35.64,9.7768698,.71899998,0,.50878024,4.6300001,3
6,2006,13.146,4.304,1.462,.248,44.083,12.47902,.82300001,0,.65404075,4.9499998,3
6,2007,36.859,13.489,1.51,-4.281,62.967,49.822498,1.443,0,1.2977157,8.283,3
6,2008,31.344,11.715,4.139,-.989,105.219,16.7178,2.5847001,0,.47118428,7.2572999,3
6,2009,31.656,11.605,1.51,1.318,85.37,13.90824,2.6359999,0,.37327015,8.118,3
6,2010,30.26,3.317,.702,-1.798,82.568,42.740082,1.804,0,1.158694,9.2919998,3
6,2011,27.648,2.502,6.449,6.647,149.627,90.865082,2.227,0,3.0323019,12.606,3
6,2012,26.115,5.426,2.402,.186,127.877,66.115677,4.6609998,0,2.345881,16.964001,3
6,2013,24.904,4.141,-.152,.33,108.542,27.152479,3.3800001,0,1.0034324,16.278,3
6,2014,18.909,3.92,.101,-.085,70.743,14.93158,2.277,0,.70688987,10.274,3
6,2015,16.154,2.317,-1.424,.149,60.918,4.0576801,1.571,0,.29006314,9.5780001,3
6,2016,12.913,.001,-1.862,.191,48.327,33.363441,.94700003,0,2.2637992,9.224,3
6,2017,13.315,0,2.305,.248,61.995,25.066244,.86500001,0,1.4820311,8.118,3
6,2018,13.018,0,2.176,.375,54.056,12.382348,.41600001,0,.42966259,7.0879998,3
6,2019,27.003,11,3.847,-.543,82.024,36.347401,.39300001,0,1.2519127,12.016,3
7,1990,76.137,2.1,15.8,6.166,293.967,85.735001,21.436001,0,.85530031,44.934998,3
7,1991,113.567,0,22.84,-10.272,426.689,355.888,31.542,0,2.6854455,68.261002,3
7,1992,128.121,0,12.406,6.848,503.901,111.23038,39.617001,0,.47681001,90.592003,3
7,1993,149.782,0,19.943,13.787,552.3680000000001,146.48625,41.701,0,.60324502,107.236,3
7,1995,227.729,0,33.348,11.718,889.206,154.48387,58.785999,0,.3532351,132.28,3
7,1996,246.015,0,-.066,16.582,925.7140000000001,108.44,60.665001,0,.17411134,163.108,3
7,1997,236.062,0,-8.994,6.131,890.524,101.84875,60.576,0,.2053899,181.2,3
7,1998,250.858,0,-1.878,2.484,928.49,83.71875,54.145,0,.2046925,187.00999,3
7,1999,226.09,56.504,-11.928,-58.349,915.508,125.1795,46.012001,0,.51704854,202.136,3
7,2000,220.116,34.358,2.665,11.228,860.543,159.341,54.099998,0,.6091243,189.772,3
7,2002,170.405,50.099,15.988,-30.798,749.97,48.56773,46.099998,0,.17712937,151.18001,3
8,1990,1.374,0,-.007,.001,2.235,1.051,.0089999996,.28,.082241632,1.38,1
8,1991,2.148,0,.19,-.016,4.448,1.182375,.021,.66900003,.16591015,2.0880001,1
10,1990,205.656,150.419,14.375,-.287,251.487,3.4868751,11.377,0,.5499323,70.318001,3
10,1991,194.954,154.694,17.723,-.368,252.627,11.158,11.443,0,.66545439,67.477997,3
10,1992,195.339,94.61499999999999,13.107,6.743,258.096,7.7778749,12.195,0,.25630251,71.602997,3
10,1993,183.709,93.13,7.381,.917,251.015,29.025749,13.861,0,.43054911,70.315002,3
10,1994,152.589,80.642,-4.295,-5.414,237.922,15.640625,15,0,.56586403,73.519997,3
12,1990,319.227,116.998,52.766,27.632,461.207,69.919502,86.882004,9.6040001,.34287357,52.772995,1
12,1991,390.338,91.017,64.657,2.624,548.701,332.724,104.578,9.0129995,.76459122,69.029999,1
12,1992,749.229,198.865,65.771,18.491,768.5890000000001,413.79001,166.097,15.096,.53393424,86.058998,1
12,1993,715.169,179.771,-11.559,-42.709,730.179,290.37799,180.815,19.062,.47234708,115.88499,1
12,1994,670.635,146.851,36.186,18.273,753.098,195.28876,172.46201,17.518999,.40155339,106.103,1
12,1995,615.1319999999999,147.18,40.114,40.219,709.109,156.7215,160.77901,20.74,.41407779,98.325996,1
13,2000,7.157,.782,-10.278,-9.300000000000001,3.207,32.106564,.39300001,1.834,4.2051926,7.125,1
13,2001,1.435,.6860000000000001,-8.99,-3.748,1.245,3.4093599,.082999997,1.152,4.7159305,4.2680001,1
14,1990,1.125,.191,-.857,-.925,3.276,4.478694,.12800001,0,4.398839,1.3659999,1
15,1990,85.422,9.974,-2.066,2.782,223.89,17.208,5.223,0,-.14655475,52.341,3
15,1991,88.64,4.416,-2.682,12.513,184.823,5.7360001,4.8280001,0,-.5496164,47.126999,3
15,1992,77.17400000000001,32.29,.476,-7.33,160.333,6.0945001,4.0689998,0,-.027865602,41.769001,3
16,1996,3800.909,40,1016.995,688.314,7094.751,10949.69,168,657.14398,2.4849906,1564.667,1
16,1997,4697.274,40,1391.203,1105.088,8598.346,13789.116,272,825.96802,2.5439658,2130.4419,1
16,1998,5711.062,0,1746.379,1526.512,9790.84,16345.705,235,1013.782,2.5075986,2542.2639,1
16,1999,8420.352000000001,0,2269.411,2516.857,11726.297,53539.016,246,1383.217,6.0151458,2806.2549,1
16,2000,14152,1500,3181,3754,15721,145227.19,326,1642,10.218287,3799,1
16,2001,18181,1500,3074,2089,18250,51058.559,305,2093,2.737504,4004,1
16,2002,16522,1449,140,880,12496,16202.34,124,1835,.90372473,3679,1
16,2003,12985,1531,507,1037,11434,15047.4,84,1841,1.0726531,3241,1
16,2004,14503,1175,-63,2226,11185,14444.88,53,1996,.92600703,3194,1
16,2005,14190,1123,510,369,11070,12711.84,48,1785,.80407614,2871,1
16,2006,15082,575,315,640,13068,14537.45,47,2106,.86224967,3932,1
16,2007,15838,1264,1126,958,13873,18588.84,25,2008,1.0087031,3826,1
16,2008,14340,1265,1331,1329,13880,8181.7598,32,1865,.50772387,3914,1
16,2009,11232,695,270,457,11449,6933.4399,13,1651,.56850427,3430,1
17,1993,16.629,.464,-1.369,1.749,16.629,17.910749,.066,1.105,1.2339737,4.2290001,4
18,1990,21.405,.895,-13.354,.569,25.165,3.528096,.78399998,2.7579999,-.021439103,8.8640003,5
18,1991,14.678,.181,-1.472,3.403,14.841,7.0487037,.41100001,.76599997,.30397218,5.9749999,5
18,1992,6.889,.036,-2.061,-4.024,7.645,7.8923917,.37,1.071,1.3630993,4.862,5
18,1993,2.761,.016,-1.714,-.582,4.584,1.42724,.028000001,1.863,.58429557,2.277,5
19,1990,18.402,0,-1.787,-.115,11.723,7.6025,.83200002,3.3540001,-.17413868,6.3859997,1
19,1991,17.689,0,-.452,.064,15.358,9.2771254,.76899999,3.8139999,-.031368364,6.2140002,1
19,1992,14.927,0,-1.787,.48,11.987,8.264183,.74400002,3.3570001,.046036251,4.8729997,1
19,1993,17.135,0,.582,1.764,10.852,16.735374,.141,2.283,.58111322,4.2319999,1
21,1990,55.589,8.493,8.879,.274,107.438,40.569492,6.8070002,0,.3614113,31.707001,3
21,1991,79.235,10.356,9.813000000000001,4.939,123.356,127.72499,8.1630001,0,1.2043288,36.458,3
21,1992,97.175,8.893000000000001,12.7,-21.408,160.075,89.650368,10.742,0,.5156405,34.062,3
21,1993,88.967,7.595,.552,14.63,175.79,42.514992,14.265,0,.14999935,40.630001,3
21,1994,89.40300000000001,6.773,9.489000000000001,12.056,190.081,45.824993,13.652,0,.22376199,43.870998,3
21,1995,94.243,6.622,14.381,6.329,210.265,43.279491,15.317,0,.11445405,47.723,3
21,1996,121.757,4.976,25.307,10.592,256.756,169.01212,16.475,0,1.0218724,54.692001,3
21,1997,168.924,212.223,40.994,1.213,327.307,92.576241,18.438,0,2.1103823,64.500999,3
22,1990,857.64,17.991,81.248,89.378,1027.949,1022.2263,23.132999,98.987999,1.0883299,612.61902,4
22,1991,955.572,95.935,164.586,242.32,1178.496,2080.9663,22.306,125.496,2.0324762,635.46899,4
22,1992,1184.02,86.38,297.14,317.483,1502.768,5938.0166,18.226,169.463,4.8423443,727.46698,4
22,1993,1594.984,82.845,485.198,443.451,2001.147,9807.8604,27.226999,236.40401,5.9544134,818.34998,4
22,2000,11030.16,300.847,4123.987,2179.118,10859.672,85563.125,133.10001,1138.5909,7.3269506,3014.8501,4
22,2001,10800,298,3934,3243,9673,43013.52,133.2,1076,3.5688446,2486.8,4
22,2002,11064,175,3767,3023,9475,68081.328,103.6,1180,5.7110748,2409.3999,4
22,2003,12763,163,4152.2,3177,10156,58949.398,68.199997,1278,4.0780692,2574.6001,4
22,2004,20687,159,4802,3552,11799,65856,66.5,1537,3.1710253,2948.5,4
22,2005,29029,5735,5764,4541,14380,74399.039,106,1950,2.586725,3548,4
22,2006,34572,6235,7260,5520,17996,98973.656,91,2346,2.9420531,4357,4
22,2007,47268,10235,9489,7402,22430,117626,81,2765,2.5342093,5382,4
22,2008,47416,9237,10531,8255,23252,98047.953,71,2777,2.0637116,5342,4
22,2009,61578,11510,12109,8681,26820,113436.82,75,3254,1.8291243,5916,4
22,2010,73535,14772,15404,11214,35622,173426.95,88,4519,2.2195821,7581,4
22,2011,78327,13524,16973,13743,37121,129835.35,79,4523,1.5157526,8174,4
22,2012,81812,18494,17274,14224,37180,156941.88,85,4850,1.7921072,8404,4
22,2013,90344,22667,17834,14921,38275,187577.28,79,5151,1.9535916,8583,4
22,2014,110903,39959,17070,14336,38226,188877.06,55,5524,1.6315526,8757,4
22,2015,112180,40105,15555,13561,37047,166066.2,68,5787,1.417955,9029,4
22,2016,134991,48112,15618,14126,37728,187778.44,95,6159,1.3745615,9387,4
22,2017,137264,56128,17052,15386,39831,186739.84,138,6091,1.3557731,9634,4
22,2018,108709,51673,16876,14551,39506,169965.41,169,6026,1.7834991,9670,4
23,1990,1105.349,0,433.556,278.274,1183.446,8641.1143,34.782001,180.61501,7.3352494,328.14301,4
23,1991,1644.184,0,714.324,557.878,1843.432,11869.688,52.756001,235.386,6.7720757,545.85901,4
23,1999,37156,0,10526,10030,19747,460767.94,804,2970,12.117369,3116,4
23,2000,52150,0,11697,13961,22956,422640,1100,3775,7.7102013,4050,4
23,2001,59257,0,13256,13422,25296,392959,1360,4379,6.1503959,4382,4
23,2002,67646,0,13584,14509,28365,293137.31,1270,4307,3.8037031,5027,4
23,2003,79571,0,15330,15797,32187,276168.44,1060,4659,2.9051971,6542,4
23,2004,92389,0,12376,14626,36835,310218.72,904,7779,2.7559745,9877,4
23,2006,69597,0,18571,14404,44282,234444.59,1230,6584,2.9868615,11237,4
23,2007,63171,0,19930,17796,51122,276428.59,1330,7121,4.1160436,13454,4
23,2008,72793,1,25877,21612,60420,251744.02,1200,8164,3.2748892,15453,4
23,2009,77888,3756,22984,19037,58437,211743.16,1400,9010,2.4811673,15179,4
23,2010,86113,4939,26664,24073,62484,199450.69,1600,8714,2.0305955,15618,4
23,2011,108704,11921,29698,26994,69943,217776,1900,9043,1.6885579,16262,4
23,2012,121271,10713,30714,31626,73723,256374.8,1600,9811,1.7703474,16826,4
23,2013,142431,12601,30836,28833,77849,287690.75,2600,10411,1.6586471,17092,4
23,2014,172384,20645,31749,32231,86451,343566.31,2300,11381,1.71472,18332,4
23,2015,176223,27808,33572,29080,93580,354392.06,1900,12046,1.7440746,18424,4
23,2016,193694,41544,27170,33325,85320,399535.38,1600,11988,1.8626099,17660,4
23,2017,241086,78473,30432,39507,89950,531312.44,1500,13037,2.1339333,18520,4
23,2018,258848,81935,44958,43884,110360,757029,1600,14726,2.81165,20623,4
23,2019,286556,79107,54559,52185,125843,1023856.3,1600,16876,3.4786613,21498,4
24,1990,76.063,5.85,25.6,14.833,141.47,167.78697,9.8870001,.82300001,1.9053413,29.782999,4
25,2001,11.069,63.679,-5.01,-2.09,16.929,29.376751,.039000001,1.327,9.1545534,6.5770001,1
25,2002,19.364,24.604,-12.228,-12.459,8.205,19.56255,.28799999,1.517,1.9744655,6.928,1
27,1994,130.256,18.4,9.131,-23.893,246.054,39.298,1.3,0,.37162203,72.611,3
27,1995,163.641,69,5.315,-12.61,297.784,30.375,2.0999999,0,.3455002,93.352997,3
27,1996,64.515,0,-6.079,18.569,291.935,6.5219998,2.9000001,0,.69295514,92.244003,3
28,1991,4.249,.488,.92,1.309,7.451,3.1475,.105,.36700001,.44328079,2.1159999,2
28,1992,4.117,.149,.457,.711,6.33,3.849,.093000002,.45199999,.64488703,2.1919999,2
28,1993,4.407,.021,.3,.292,7.121,3.21,.121,.565,.48445654,2.4760001,2
29,1990,157.023,15.803,16.388,31.004,171.196,194.56799,3.5840001,14.839,.85530144,44.446999,1
29,1991,189.815,15.746,30.076,-5.189,232.353,314.13751,3.8570001,18.438,1.3783658,60.720001,1
29,1992,320.705,75.741,63.917,22.525,349.101,917.05878,4.9640002,28.919001,2.6570611,77.632996,1
29,1993,829.646,274.029,202.169,48.02,782.621,3090.9121,9.5550003,58.977001,3.4328678,152.90601,1
29,2004,15422.906,128.456,1493.643,2102.295,8229.487999999999,35761.891,11.7,865.29901,2.2050397,2237.5649,1
29,2005,16790.383,126.963,2222.013,2216.296,9663.955,32472.082,14.7,1022.229,1.7688059,2573.877,1
29,2006,18566.247,3450,2181.032,2140.424,11155.09,28014.875,16.1,1289.603,1.5525696,3201.7639,1
29,2007,22284.654,3450,2701.212,3126.602,13230.205,38953.523,9.1000004,1528.078,1.6495042,3902.438,1
29,2008,23874.575,3450,2970.404,3565.088,14876.163,21075.461,19.200001,1807.11,.79912913,4497.9551,1
29,2009,26812.003,3100.29,2742.718,3334.385,14025.91,35856.145,23.5,1627.509,1.2519132,4463.1509,1
29,2010,30833.284,0,4000.051,4548.843,17015.126,47385.734,40.099998,1888.015,1.5236919,5300.29,1
29,2011,34268.179,0,5056.073,5668.815,20007.588,44133.09,44.400002,2149.7871,1.2526671,6434.9819,1
29,2012,38068.685,0,5593.753,6262.419,21713.902,53306.063,30,2559.6121,1.3502291,6974.2871,1
29,2013,45849,5494,6057,6923,23222,50803,23,2761,1.1083775,7315,1
29,2014,45885,5495,6341,6523,24440,59033.898,25,2991,1.3186423,7619,1
29,2015,46612,5475,5485,5386,24780,49896.238,29,3167,1.141192,8165,1
30,1990,7.18,2.095,.375,.604,11.169,4.109529,.088,.48300001,.38168928,2.5639999,4
31,1990,25.951,0,5.486,3.5,23.584,57.299,.62400001,1.317,1.5576664,8.0909996,1
31,1991,30.488,0,7.091,5.043,29.105,137.0775,1.029,1.79,3.8271286,9.665,1
31,1992,35.789,0,10.659,5.651,36.17,276.95151,1.3940001,2.2839999,7.0208025,11.723,1
31,1993,41.855,0,10.966,6.309,39.189,230.31799,1.623,2.4909999,4.7680564,13.044,1
31,1994,54.558,0,19.099,5.482,59.475,414.61176,1.773,3.4200001,6.9291167,18.483999,1
31,1995,63.507,0,17.537,11.957,72.634,296.89337,2.1719999,5.9520001,4.2300277,24.844999,1
31,1996,78.95099999999999,0,26.32,13.201,84.39400000000001,347.57251,1.806,5.3239999,3.8695204,24.505001,1
31,1997,92.468,0,31.541,19.959,96.991,382.61124,2.053,6.3800001,3.6346438,28.58,1
31,1998,95.444,0,21.69,17.942,94.81100000000001,126.95275,2.3889999,8.1350002,1.2461627,34.747002,1
31,1999,107.819,0,24.866,20.365,100.209,102.775,2.0469999,8.4200001,.80949557,35.271,1
31,2000,125.683,0,22.385,20.503,103.449,131.22656,1.737,11.771,.91432065,34.924999,1
31,2001,118.952,0,7.929,11.994,91.658,142.63611,1.5,15.499,1.1425205,37.111,1
31,2002,102.884,0,10.406,14.785,98.468,117.45996,1,12.376,1.0600479,41.762001,1
31,2003,119.683,34.857,15.388,18.283,117.144,194.05876,.80000001,14.605,1.5960225,47.958,1
31,2004,134.293,0,19.854,15.316,126.241,335.45752,.80000001,15.17,2.1644206,49.549999,1
31,2005,147.635,0,20.767,8.882,130.939,212.37,.89999998,16.316,1.0524402,54.223999,1
31,2006,462.259,190.2,24.114,20.545,179.803,351.39871,.69999999,37.623001,1.0798897,58.307999,1
31,2007,654.824,378.3,48.128,8.797000000000001,248.71,337.28214,.80000001,34.672001,.98095691,87.987999,1
31,2008,544.454,264.017,46.683,10.704,261.491,113.87027,.69999999,29.396999,.52398783,99.429001,1
31,2009,472.715,206.164,30.7,20.253,191.667,183.38377,.60000002,22.593,.69927502,79.140999,1
31,2010,439.095,171.65,53.318,42.947,222.74,387.55884,.5,23.686001,1.1778883,77.958,1
31,2011,463.128,138.031,61.142,47.971,237.552,396.14001,.60000002,23.184999,1.060616,78.733002,1
33,1990,158.784,.445,-2.169,1.267,158.425,8.1396246,7.915,0,.25671747,78.085999,3
33,1991,130.939,46.805,1.296,15.39,128.539,3.441376,7.151,0,.32282495,56.200001,3
33,1992,119.2,85.68000000000001,8.721,1.844,120.606,16.49375,5.3010001,0,.10657509,50.813999,3
33,1993,122.252,75.46899999999999,13.551,4.261,128.51,19.844999,5.3330002,0,.0053496058,50.730999,3
35,1993,215.579,18.151,35.968,32.624,534.966,276.13089,11.984,0,1.0746635,104.328,3
35,1994,233.66,23.679,40.623,14.01,618.562,330.88489,13.079,0,1.225755,119.68,3
35,1995,246.594,22.26,46.5,26.545,707.15,414.83041,14.774,0,1.4424698,135.05499,3
35,1996,273.705,20.802,53.208,27.381,826.13,454.62924,15.146,0,1.39748,157.823,3
35,1997,329.677,16.301,64.422,32.52,962.773,970.61841,14.4,0,2.6268239,180.884,3
36,2017,743.519,99.25,35.792,17.451,141.236,1581.3363,.2,8.6719999,1.9676906,43.790001,1
36,2018,774.621,0,44.528,32.77,194.032,2316.1826,.2,15.821,2.8017387,62.891998,1
36,2019,1400.113,259.762,70.94199999999999,67.21599999999999,270.245,4817.2148,.1,19.450001,3.2022145,71.034996,1
37,1996,17.383,.091,1.759,1.146,54.864,17.525,.28400001,.028999999,.55525512,18.399,5
37,1997,18.8,.052,4.385,1.162,62.885,22.85725,.20299999,.44600001,.68442822,18.216999,5
37,1998,34.716,0,1.951,.475,59.198,61.571999,.301,.87300003,1.2743115,18.497999,5
37,1999,91.935,2.625,-9.441000000000001,-5.45,63.45,315.86905,1.223,.579,3.1815312,18.329,5
37,2000,119.99,.527,-48.885,-33.021,108.441,183.854,1.053,.034000002,1.6747812,52.844002,5
38,1990,34.591,8.906000000000001,4.47,.865,48.292,7.4273067,.50800002,2.2179999,.26458636,9.882,1
38,1991,29.684,2.831,1.279,1.256,38.031,1.18875,.2,1.456,.10405437,8.3330002,1
38,1992,25.664,7.561,2.592,3.807,38.258,4.160625,.223,1.84,.22080053,7.5349998,1
39,1990,131.602,23.313,4.121,.8169999999999999,217.351,64.358986,15.052,0,.44490194,47.069,3
39,1991,164.431,41.302,11.199,-3.941,292.698,65.312981,13.1,0,.39528424,59.978001,3
39,1992,177.131,40.94,15.921,10.431,361.603,38.170116,14.15,0,.16505928,74.229004,3
40,1995,8021.2,1154.6,1292.1,591.6,5904.9,7926.7852,390.29999,31.799999,1.040087,1243.2001,1
40,1996,9504.200000000001,1598.3,1363,474.4,5776.3,8464.3379,433,40.200001,1.0413744,1225.3,1
40,1997,6942.5,739.1,811.4,1748.2,4425.8,6369.3267,303,46.599998,.97840971,952,1
40,1998,7359.7,981.7,870.7,404.2,4797.2,5404.2065,318.60001,54,.81195205,1028.9,1
40,1999,6417.1,1204.8,911.4,488.4,5122.9,5397.2217,365.60001,55.599998,.98206085,1093.2,1
40,2000,5764.1,1151.8,990.9,472.4,5491.8,4605.27,378.39999,55.5,.96141511,1171.7,1
40,2001,5300.9,950.3,922.8,643.1,5318.3,5859.2407,430.20001,54.299999,1.1520574,976.70001,1
40,2002,5822.2,841.7,1021.1,787,5366.6,6836.5513,421.5,55.900002,1.2534354,964.29999,1
40,2003,7444.9,1242.6,1155.8,790.7,5912.5,10456.484,470.5,58.099998,1.5525373,1041.3,1
40,2004,7883.6,1239.5,1266.3,791.9,5845.5,11135.916,512,68.699997,1.493812,852.40002,1
40,2005,13201.5,4889.9,1407.9,802.7,6734.7,11413.546,471.10001,65.900002,1.2070785,1137.8,1
40,2006,14668.3,5034.9,1791.3,982.7,8255,12971.51,611.29999,72.699997,1.1315565,1381,1
40,2007,13956.9,3942.7,1712.3,965.3,8052.2,11137.217,700.09998,80.699997,.9599995,1242,1
40,2008,12091.9,4688.6,1313.1,817.6,7105.1,6196.2104,705.5,71.199997,.71223801,1197.2,1
40,2009,12370.6,4413.3,970.9,866.3,6205.4,6499.5698,629.20001,67.800003,.6879189,1234.2999,1
40,2010,12675.3,3637.4,1054.6,770.6,6570.5,9231.0234,681.59998,70.699997,.83920878,1289.6,1
40,2011,7491.8,1902.1,708.1,454.5,2264.8,7988.7549,302.29999,2.5,1.0971802,390.70001,1
40,2012,8636.9,2024.9,751,378.2,2465.9,9781.7305,335.20001,3.4000001,1.1754022,451.5,1
42,1990,137.03,50.634,-7.826,-4.638,260.338,21.681,5.2030001,0,.21934614,66.339996,3
42,1991,125.792,48.693,15.02,5.516,267.029,48.618,1.847,0,.41458121,52.518002,3
42,1992,113.575,33.989,19.687,16.501,273.872,72.839249,1.133,0,.54612589,50.888,3
42,1993,125.611,.156,-8.509,26.635,236.082,10.658,1.544,0,-.5723384,45.459999,3
42,1994,95.983,5.192,8.103,-15.08,202.308,10.988395,.89999998,0,-.39173192,39.214001,3
44,2004,4.617,.336,-1.533,-1.424,1.595,78.018784,.033,.42199999,16.402161,1.846,1
44,2006,14.466,.05,-3.64,-1.412,4.834,150.3495,.124,.35299999,10.111607,5.5679998,1
44,2007,11.594,.595,-5.075,-3.219,5.991,88.614464,.093000002,.41999999,7.79778,7.8800001,1
44,2008,8.057,2.493,-3.933,-2.391,6.643,26.2971,.041999999,.433,3.757118,7.3889999,1
44,2009,6.715,1.72,-2.051,-1.595,9.911,40.175098,.023,.292,6.3609977,5.711,1
44,2010,14.948,2.26,-2.398,-1.759,13.382,104.51749,.032000002,.26499999,6.9423661,6.1040001,1
44,2011,12.822,2.831,-2.707,-2.125,13.384,49.758148,.07,.285,4.185708,6.8829999,1
44,2012,14.25,1.484,-2.161,-3.163,17.115,47.10202,.082999997,.491,3.3162119,7.7249999,1
44,2013,67.342,3.087,-3.994,-3.149,17.452,102.28077,.048,.25400001,1.5406992,10.686,5
44,2014,27.753,7.439,-4.168,-2.39,18.287,20.777399,.039000001,.46200001,.93360716,10.264,5
44,2015,15.657,2.258,-2.431,-.977,17.505,8.8510695,.025,.47,.99080724,8.776,5
44,2016,18.466,5.249,.675,5.467,19.178,8.9929981,.027000001,.435,.6740495,6.921,5
44,2017,17.431,1.734,.969,-1.368,18.662,29.878201,.023,.106,1.8719637,6.5549998,5
44,2018,15.28,1.722,-.427,-1.383,18.515,12.766288,.037,.146,.87678581,6.9060001,5
45,1990,2.316,.02,-.538,-.3,4.554,2.9942501,.039000001,.088,1.7682427,2.392,6
45,1991,2.639,.312,.161,-.062,8.800000000000001,4.6574998,.046999998,0,2.168056,2.177,6
45,1992,2.577,.333,-.171,-.032,9.504,3.49125,.028000001,0,2.2697904,2.22,6
46,1990,51.818,.04,1.304,6.119,35.968,35.172501,1.679,3.934,-.18278398,6.2719998,1
46,1991,49.049,0,-6.194,1.132,27.567,36.470001,.99199998,6.0770001,-.10285633,7.085,1
46,1992,44.267,0,-9.675000000000001,-7.825,27.058,34.229,.97899997,5.8270001,.012040572,7.664,1
46,1993,26.639,0,-16.067,-13.661,34.989,88.749001,1.661,12.521,2.7640676,9.9720001,1
46,2015,216.669,0,24.596,.782,227.25,243.64587,.2,68.783997,.69769037,39.830002,1
46,2016,201.774,0,10.565,11.718,220.544,232.59911,.2,73.992996,.66921455,39.374004,1
46,2017,96.09699999999999,0,-41.871,-20.392,65.905,222.9603,.30000001,52.655998,1.8727983,27.073002,1
47,1990,36.496,0,8.460000000000001,7.949,42.148,54.422501,.472,6.9310002,.87693173,13.696,1
47,1991,43.893,0,8.151999999999999,4.812,52.449,51.612,.44400001,10.867,.57341719,18.909,1
47,1992,38.403,0,-.84,2.052,58.09,37.188,.70999998,16.181,.5655027,26.703001,1
47,1993,28.139,0,-5.806,-7.489,46.856,24.52375,.509,17.57,.75726748,23.247,1
47,1994,34.409,.62,10.779,4.427,61.189,148.29912,.30500001,11.962,3.9365609,22.160999,1
47,1995,80.488,.38,11.177,3.37,75.276,121.7895,.625,15.054,.80989093,27.028,1
47,1996,82.518,0,2.368,6.762,72.126,189.1575,.62,17.076,1.7636212,29.222,1
47,1997,136.465,0,32.416,25.136,125.14,796.84302,.66900003,21.018999,5.2063828,34.302002,1
47,1998,210.242,0,55.07,43.249,176.669,899.82404,.78100002,26.371,3.7626262,41.34,1
47,1999,394.434,115.786,44.218,30.579,226.068,1253.5425,1.4,49.118999,3.1478689,56.063999,1
47,2000,458.524,119.269,74.67,49.63,314.334,1766.91,1.6,54.466,3.6361105,87.443001,1
